cell_name,celltype
BT1160-P1-B02,OPC
BT1160-P1-B03,OPC
BT1160-P1-B04,OPC
BT1160-P1-B05,NPC
BT1160-P1-B06,OPC
BT1160-P1-B07,OPC
BT1160-P1-B08,NPC
BT1160-P1-B09,OPC
BT1160-P1-B10,OPC
BT1160-P1-B11,OPC
BT1160-P1-B12,OPC
BT1160-P1-C01,OPC
BT1160-P1-C02,OPC
BT1160-P1-C04,OPC
BT1160-P1-C07,OPC
BT1160-P1-C08,NPC
BT1160-P1-C09,OPC
BT1160-P1-C10,OPC
BT1160-P1-C11,OPC
BT1160-P1-C12,OPC
BT1160-P1-D01,OPC
BT1160-P1-D02,OPC
BT1160-P1-D03,NPC
BT1160-P1-D04,NPC
BT1160-P1-D05,OPC
BT1160-P1-D06,OPC
BT1160-P1-D07,OPC
BT1160-P1-D08,OPC
BT1160-P1-D09,OPC
BT1160-P1-D10,OPC
BT1160-P1-D11,NPC
BT1160-P1-D12,OPC
BT1160-P1-E01,OPC
BT1160-P1-E02,OPC
BT1160-P1-E03,OPC
BT1160-P1-E04,OPC
BT1160-P1-E06,OPC
BT1160-P1-E07,OPC
BT1160-P1-E08,OPC
BT1160-P1-E09,NPC
BT1160-P1-E10,OPC
BT1160-P1-E11,OPC
BT1160-P1-E12,OPC
BT1160-P1-F01,NPC
BT1160-P1-F03,NPC
BT1160-P1-F04,OPC
BT1160-P1-F05,NPC
BT1160-P1-F06,OPC
BT1160-P1-F07,OPC
BT1160-P1-F10,OPC
BT1160-P1-F11,OPC
BT1160-P1-F12,OPC
BT1160-P1-G02,OPC
BT1160-P1-G03,OPC
BT1160-P1-G04,OPC
BT1160-P1-G05,OPC
BT1160-P1-G06,OPC
BT1160-P1-G07,NPC
BT1160-P1-G08,OPC
BT1160-P1-G09,OPC
BT1160-P1-G10,OPC
BT1160-P1-G11,OPC
BT1160-P1-G12,NPC
BT1160-P1-H02,OPC
BT1160-P1-H03,OPC
BT1160-P1-H04,OPC
BT1160-P1-H05,NPC
BT1160-P1-H06,OPC
BT1160-P1-H08,NPC
BT1160-P1-H09,NPC
BT1160-P1-H10,OPC
BT1160-P1-H11,NPC
BT1160-P2-A02,OPC
BT1160-P2-A03,OPC
BT1160-P2-A04,OPC
BT1160-P2-A05,OPC
BT1160-P2-A06,OPC
BT1160-P2-A08,OPC
BT1160-P2-A09,NPC
BT1160-P2-A10,OPC
BT1160-P2-A12,OPC
BT1160-P2-B01,OPC
BT1160-P2-B02,NPC
BT1160-P2-B03,NPC
BT1160-P2-B04,OPC
BT1160-P2-B05,OPC
BT1160-P2-B06,OPC
BT1160-P2-B07,NPC
BT1160-P2-B08,NPC
BT1160-P2-B09,OPC
BT1160-P2-B10,OPC
BT1160-P2-B11,OPC
BT1160-P2-C01,NPC
BT1160-P2-C03,OPC
BT1160-P2-C05,OPC
BT1160-P2-C06,NPC
BT1160-P2-C07,NPC
BT1160-P2-C09,OPC
BT1160-P2-C10,NPC
BT1160-P2-C11,NPC
BT1160-P2-C12,OPC
BT1160-P2-D01,OPC
BT1160-P2-D02,NPC
BT1160-P2-D03,NPC
BT1160-P2-D04,OPC
BT1160-P2-D05,NPC
BT1160-P2-D07,OPC
BT1160-P2-D08,NPC
BT1160-P2-D09,OPC
BT1160-P2-D10,NPC
BT1160-P2-D11,OPC
BT1160-P2-D12,OPC
BT1160-P2-E01,AC
BT1160-P2-E02,OPC
BT1160-P2-E03,OPC
BT1160-P2-E04,OPC
BT1160-P2-E05,NPC
BT1160-P2-E06,OPC
BT1160-P2-E07,OPC
BT1160-P2-E08,NPC
BT1160-P2-E09,OPC
BT1160-P2-E10,OPC
BT1160-P2-E11,NPC
BT1160-P2-E12,NPC
BT1160-P2-F01,OPC
BT1160-P2-F03,OPC
BT1160-P2-F04,NPC
BT1160-P2-F05,OPC
BT1160-P2-F06,OPC
BT1160-P2-F08,NPC
BT1160-P2-F09,OPC
BT1160-P2-F10,OPC
BT1160-P2-F11,NPC
BT1160-P2-F12,OPC
BT1160-P2-G01,OPC
BT1160-P2-G02,OPC
BT1160-P2-G03,OPC
BT1160-P2-G04,NPC
BT1160-P2-G05,NPC
BT1160-P2-G06,OPC
BT1160-P2-G07,OPC
BT1160-P2-G08,OPC
BT1160-P2-G09,OPC
BT1160-P2-G10,OPC
BT1160-P2-G11,NPC
BT1160-P2-G12,NPC
BT1160-P2-H02,NPC
BT1160-P2-H03,OPC
BT1160-P2-H04,OPC
BT1160-P2-H05,OPC
BT1160-P2-H06,OPC
BT1160-P2-H07,NPC
BT1160-P2-H10,NPC
BT1160-P2-H11,OPC
BT1160-P2-H12,OPC
BT1160-P3-A01,MES
BT1160-P3-A02,OPC
BT1160-P3-A03,OPC
BT1160-P3-A04,OPC
BT1160-P3-A05,NPC
BT1160-P3-A06,NPC
BT1160-P3-A07,OPC
BT1160-P3-A08,OPC
BT1160-P3-A09,NPC
BT1160-P3-A10,OPC
BT1160-P3-A11,OPC
BT1160-P3-A12,OPC
BT1160-P3-B01,OPC
BT1160-P3-B02,OPC
BT1160-P3-B03,AC
BT1160-P3-B04,NPC
BT1160-P3-B05,OPC
BT1160-P3-B06,OPC
BT1160-P3-B07,OPC
BT1160-P3-B09,NPC
BT1160-P3-B10,NPC
BT1160-P3-B11,NPC
BT1160-P3-B12,OPC
BT1160-P3-C01,AC
BT1160-P3-C02,NPC
BT1160-P3-C04,OPC
BT1160-P3-C05,NPC
BT1160-P3-C06,OPC
BT1160-P3-C07,OPC
BT1160-P3-C08,OPC
BT1160-P3-C09,OPC
BT1160-P3-C10,NPC
BT1160-P3-C11,OPC
BT1160-P3-C12,NPC
BT1160-P3-D01,OPC
BT1160-P3-D02,OPC
BT1160-P3-D03,OPC
BT1160-P3-D05,MES
BT1160-P3-D06,OPC
BT1160-P3-D07,OPC
BT1160-P3-D08,NPC
BT1160-P3-D09,OPC
BT1160-P3-D11,OPC
BT1160-P3-D12,OPC
BT1160-P3-E01,NPC
BT1160-P3-E02,NPC
BT1160-P3-E03,NPC
BT1160-P3-E04,OPC
BT1160-P3-E05,OPC
BT1160-P3-E06,NPC
BT1160-P3-E07,OPC
BT1160-P3-E08,NPC
BT1160-P3-E09,OPC
BT1160-P3-E11,OPC
BT1160-P3-E12,NPC
BT1160-P3-F01,OPC
BT1160-P3-F02,OPC
BT1160-P3-F03,OPC
BT1160-P3-F04,OPC
BT1160-P3-F05,NPC
BT1160-P3-F06,OPC
BT1160-P3-F07,NPC
BT1160-P3-F08,OPC
BT1160-P3-F09,OPC
BT1160-P3-F11,OPC
BT1160-P3-F12,NPC
BT1160-P3-G01,OPC
BT1160-P3-G02,NPC
BT1160-P3-G03,OPC
BT1160-P3-G05,OPC
BT1160-P3-G06,OPC
BT1160-P3-G07,OPC
BT1160-P3-G08,NPC
BT1160-P3-G09,OPC
BT1160-P3-G10,OPC
BT1160-P3-G11,OPC
BT1160-P3-G12,NPC
BT1160-P3-H01,OPC
BT1160-P3-H03,NPC
BT1160-P3-H04,OPC
BT1160-P3-H05,OPC
BT1160-P3-H06,OPC
BT1160-P3-H07,OPC
BT1160-P3-H08,OPC
BT1160-P3-H09,OPC
BT1160-P3-H10,OPC
BT1160-P3-H11,OPC
BT1160-P3-H12,NPC
BT1160-P4-A02,NPC
BT1160-P4-A03,OPC
BT1160-P4-A04,NPC
BT1160-P4-A06,OPC
BT1160-P4-A07,OPC
BT1160-P4-A09,OPC
BT1160-P4-A10,NPC
BT1160-P4-A11,OPC
BT1160-P4-A12,NPC
BT1160-P4-B01,OPC
BT1160-P4-B02,NPC
BT1160-P4-B04,OPC
BT1160-P4-B05,OPC
BT1160-P4-B07,NPC
BT1160-P4-B08,NPC
BT1160-P4-B12,NPC
BT1160-P4-C01,NPC
BT1160-P4-C02,OPC
BT1160-P4-C03,OPC
BT1160-P4-C04,NPC
BT1160-P4-C05,OPC
BT1160-P4-C06,OPC
BT1160-P4-C07,NPC
BT1160-P4-C08,OPC
BT1160-P4-C09,NPC
BT1160-P4-C11,NPC
BT1160-P4-C12,NPC
BT1160-P4-D01,NPC
BT1160-P4-D03,MES
BT1160-P4-D04,OPC
BT1160-P4-D05,OPC
BT1160-P4-D06,NPC
BT1160-P4-D07,OPC
BT1160-P4-D08,OPC
BT1160-P4-D09,OPC
BT1160-P4-D10,OPC
BT1160-P4-D11,NPC
BT1160-P4-D12,NPC
BT1160-P4-E01,OPC
BT1160-P4-E02,OPC
BT1160-P4-E03,NPC
BT1160-P4-E04,NPC
BT1160-P4-E06,OPC
BT1160-P4-E08,OPC
BT1160-P4-E09,NPC
BT1160-P4-E10,OPC
BT1160-P4-F01,NPC
BT1160-P4-F02,MES
BT1160-P4-F03,NPC
BT1160-P4-F04,OPC
BT1160-P4-F05,OPC
BT1160-P4-F06,OPC
BT1160-P4-F07,OPC
BT1160-P4-F08,OPC
BT1160-P4-F09,OPC
BT1160-P4-F10,OPC
BT1160-P4-F11,NPC
BT1160-P4-F12,NPC
BT1160-P4-G01,NPC
BT1160-P4-G03,NPC
BT1160-P4-G04,NPC
BT1160-P4-G05,OPC
BT1160-P4-G06,NPC
BT1160-P4-G07,OPC
BT1160-P4-G08,NPC
BT1160-P4-G09,OPC
BT1160-P4-G10,NPC
BT1160-P4-G11,NPC
BT1160-P4-G12,NPC
BT1160-P4-H01,OPC
BT1160-P4-H02,OPC
BT1160-P4-H03,OPC
BT1160-P4-H04,OPC
BT1160-P4-H05,OPC
BT1160-P4-H06,OPC
BT1160-P4-H08,OPC
BT1160-P4-H09,OPC
BT1160-P4-H10,OPC
BT1160-P4-H11,OPC
BT786-P3-A01,OPC
BT786-P3-A05,OPC
BT786-P3-A06,OPC
BT786-P3-A08,OPC
BT786-P3-A09,OPC
BT786-P3-A12,OPC
BT786-P3-B01,OPC
BT786-P3-B04,OPC
BT786-P3-B06,OPC
BT786-P3-B07,OPC
BT786-P3-B09,OPC
BT786-P3-B11,OPC
BT786-P3-C02,OPC
BT786-P3-C03,OPC
BT786-P3-C05,OPC
BT786-P3-C06,AC
BT786-P3-C08,OPC
BT786-P3-C09,OPC
BT786-P3-C10,OPC
BT786-P3-C11,OPC
BT786-P3-D04,OPC
BT786-P3-D12,OPC
BT786-P3-E04,OPC
BT786-P3-E06,OPC
BT786-P3-E07,OPC
BT786-P3-E10,OPC
BT786-P3-E12,OPC
BT786-P3-F01,AC
BT786-P3-F03,OPC
BT786-P3-F05,OPC
BT786-P3-F06,OPC
BT786-P3-F07,OPC
BT786-P3-F11,OPC
BT786-P3-G03,OPC
BT786-P3-G05,OPC
BT786-P3-G06,OPC
BT786-P3-G07,OPC
BT786-P3-G08,OPC
BT786-P3-G09,OPC
BT786-P3-G10,OPC
BT786-P3-G11,OPC
BT786-P3-H01,OPC
BT786-P3-H02,OPC
BT786-P3-H04,OPC
BT786-P3-H06,OPC
BT786-P3-H08,OPC
BT786-P3-H09,NPC
BT786-P3-H11,OPC
BT786-P3-H12,OPC
BT786-P4-A01,OPC
BT786-P4-A02,NPC
BT786-P4-A03,OPC
BT786-P4-A07,OPC
BT786-P4-A08,OPC
BT786-P4-A09,OPC
BT786-P4-A12,OPC
BT786-P4-B01,OPC
BT786-P4-B02,OPC
BT786-P4-B03,OPC
BT786-P4-B04,OPC
BT786-P4-B06,OPC
BT786-P4-B07,AC
BT786-P4-B09,OPC
BT786-P4-B10,OPC
BT786-P4-C02,OPC
BT786-P4-C03,AC
BT786-P4-C04,OPC
BT786-P4-D01,NPC
BT786-P4-D03,OPC
BT786-P4-D05,OPC
BT786-P4-D07,OPC
BT786-P4-D09,OPC
BT786-P4-D10,OPC
BT786-P4-D11,OPC
BT786-P4-E01,OPC
BT786-P4-E02,OPC
BT786-P4-E03,OPC
BT786-P4-E04,OPC
BT786-P4-E05,OPC
BT786-P4-E06,OPC
BT786-P4-E07,OPC
BT786-P4-E08,OPC
BT786-P4-E09,OPC
BT786-P4-E10,OPC
BT786-P4-E11,NPC
BT786-P4-F04,OPC
BT786-P4-F05,OPC
BT786-P4-F07,OPC
BT786-P4-F08,OPC
BT786-P4-F09,AC
BT786-P4-F11,OPC
BT786-P4-F12,OPC
BT786-P4-G01,OPC
BT786-P4-G06,OPC
BT786-P4-G07,OPC
BT786-P4-G08,NPC
BT786-P4-G09,OPC
BT786-P4-H03,OPC
BT786-P4-H04,OPC
BT786-P4-H05,OPC
BT786-P4-H07,OPC
BT786-P4-H08,OPC
BT786-P4-H11,OPC
BT786-P4-H12,OPC
BT786-P5-A02,OPC
BT786-P5-A04,OPC
BT786-P5-A05,OPC
BT786-P5-A06,OPC
BT786-P5-A07,OPC
BT786-P5-A08,OPC
BT786-P5-A09,OPC
BT786-P5-B01,OPC
BT786-P5-B02,OPC
BT786-P5-B05,OPC
BT786-P5-B06,OPC
BT786-P5-B08,NPC
BT786-P5-B11,OPC
BT786-P5-C03,OPC
BT786-P5-C05,OPC
BT786-P5-C07,OPC
BT786-P5-C08,OPC
BT786-P5-C09,OPC
BT786-P5-C10,OPC
BT786-P5-C11,OPC
BT786-P5-C12,OPC
BT786-P5-D01,OPC
BT786-P5-D04,OPC
BT786-P5-D06,OPC
BT786-P5-D07,OPC
BT786-P5-D08,OPC
BT786-P5-D09,OPC
BT786-P5-D10,OPC
BT786-P5-D12,OPC
BT786-P5-E01,OPC
BT786-P5-E04,OPC
BT786-P5-E05,OPC
BT786-P5-E06,OPC
BT786-P5-E09,OPC
BT786-P5-E10,OPC
BT786-P5-E11,OPC
BT786-P5-E12,OPC
BT786-P5-F01,OPC
BT786-P5-F02,OPC
BT786-P5-F03,AC
BT786-P5-F04,NPC
BT786-P5-F05,OPC
BT786-P5-F07,OPC
BT786-P5-F08,OPC
BT786-P5-F09,OPC
BT786-P5-G01,OPC
BT786-P5-G03,OPC
BT786-P5-G05,OPC
BT786-P5-G06,OPC
BT786-P5-G09,OPC
BT786-P5-G10,OPC
BT786-P5-G11,OPC
BT786-P5-G12,OPC
BT786-P5-H03,OPC
BT786-P5-H04,AC
BT786-P5-H06,OPC
BT786-P5-H07,OPC
BT786-P5-H08,OPC
BT786-P5-H12,OPC
BT786-P6-A01,OPC
BT786-P6-A02,OPC
BT786-P6-A05,OPC
BT786-P6-A07,OPC
BT786-P6-A11,OPC
BT786-P6-A12,OPC
BT786-P6-B01,OPC
BT786-P6-B04,OPC
BT786-P6-B05,OPC
BT786-P6-B07,OPC
BT786-P6-B09,NPC
BT786-P6-C01,OPC
BT786-P6-C02,OPC
BT786-P6-C03,OPC
BT786-P6-C05,OPC
BT786-P6-D01,OPC
BT786-P6-D02,NPC
BT786-P6-D04,OPC
BT786-P6-D07,OPC
BT786-P6-D09,OPC
BT786-P6-D10,OPC
BT786-P6-E01,OPC
BT786-P6-E05,OPC
BT786-P6-E06,OPC
BT786-P6-E07,OPC
BT786-P6-E08,OPC
BT786-P6-E12,NPC
BT786-P6-F01,OPC
BT786-P6-F02,OPC
BT786-P6-F03,OPC
BT786-P6-F04,OPC
BT786-P6-F06,OPC
BT786-P6-G01,OPC
BT786-P6-G02,OPC
BT786-P6-G03,OPC
BT786-P6-G04,OPC
BT786-P6-G06,OPC
BT786-P6-G09,OPC
BT786-P6-G10,OPC
BT786-P6-G11,OPC
BT786-P6-G12,OPC
BT786-P6-H01,OPC
BT786-P6-H02,OPC
BT786-P6-H06,OPC
BT786-P6-H08,AC
BT786-P6-H12,OPC
BT920-P1-A07,AC
BT920-P1-A09,AC
BT920-P1-B01,AC
BT920-P1-B02,AC
BT920-P1-B04,NPC
BT920-P1-B05,NPC
BT920-P1-B08,AC
BT920-P1-B09,NPC
BT920-P1-B10,NPC
BT920-P1-B11,AC
BT920-P1-B12,NPC
BT920-P1-C06,MES
BT920-P1-C08,AC
BT920-P1-C09,AC
BT920-P1-C10,AC
BT920-P1-C11,AC
BT920-P1-D01,NPC
BT920-P1-D03,AC
BT920-P1-D04,MES
BT920-P1-D05,NPC
BT920-P1-D08,NPC
BT920-P1-D09,AC
BT920-P1-D11,AC
BT920-P1-E02,AC
BT920-P1-E04,AC
BT920-P1-E05,NPC
BT920-P1-E06,NPC
BT920-P1-E07,AC
BT920-P1-E12,NPC
BT920-P1-F02,AC
BT920-P1-F03,MES
BT920-P1-F06,AC
BT920-P1-F07,AC
BT920-P1-F08,NPC
BT920-P1-F10,AC
BT920-P1-F11,NPC
BT920-P1-F12,MES
BT920-P1-G02,NPC
BT920-P1-G03,AC
BT920-P1-G04,AC
BT920-P1-G05,MES
BT920-P1-G06,NPC
BT920-P1-G09,OPC
BT920-P1-G11,AC
BT920-P1-G12,AC
BT920-P1-H01,AC
BT920-P1-H04,MES
BT920-P1-H05,AC
BT920-P1-H06,AC
BT920-P1-H07,AC
BT920-P1-H09,AC
BT920-P2-A02,AC
BT920-P2-A03,NPC
BT920-P2-A04,OPC
BT920-P2-A05,AC
BT920-P2-A06,NPC
BT920-P2-A07,AC
BT920-P2-A08,AC
BT920-P2-A10,NPC
BT920-P2-A12,NPC
BT920-P2-B02,NPC
BT920-P2-B03,MES
BT920-P2-B04,AC
BT920-P2-B06,AC
BT920-P2-B08,AC
BT920-P2-B09,MES
BT920-P2-B10,MES
BT920-P2-B11,AC
BT920-P2-B12,NPC
BT920-P2-C02,AC
BT920-P2-C03,AC
BT920-P2-C04,NPC
BT920-P2-C06,AC
BT920-P2-C08,NPC
BT920-P2-C09,AC
BT920-P2-C11,NPC
BT920-P2-C12,MES
BT920-P2-D02,AC
BT920-P2-D04,MES
BT920-P2-D06,NPC
BT920-P2-D07,AC
BT920-P2-D09,NPC
BT920-P2-D10,NPC
BT920-P2-D11,AC
BT920-P2-D12,AC
BT920-P2-E02,NPC
BT920-P2-E03,AC
BT920-P2-E04,NPC
BT920-P2-E05,AC
BT920-P2-E06,NPC
BT920-P2-E07,AC
BT920-P2-E08,AC
BT920-P2-E09,NPC
BT920-P2-E10,MES
BT920-P2-E11,AC
BT920-P2-E12,AC
BT920-P2-F02,NPC
BT920-P2-F03,AC
BT920-P2-F04,AC
BT920-P2-F05,AC
BT920-P2-F06,AC
BT920-P2-F07,AC
BT920-P2-F08,NPC
BT920-P2-F10,NPC
BT920-P2-F12,AC
BT920-P2-G02,AC
BT920-P2-G03,AC
BT920-P2-G05,AC
BT920-P2-G06,NPC
BT920-P2-G07,AC
BT920-P2-G08,NPC
BT920-P2-G09,AC
BT920-P2-G10,AC
BT920-P2-G11,MES
BT920-P2-G12,AC
BT920-P2-H03,NPC
BT920-P2-H04,MES
BT920-P2-H05,MES
BT920-P2-H06,AC
BT920-P2-H07,MES
BT920-P2-H08,AC
BT920-P2-H09,OPC
BT920-P2-H10,OPC
BT920-P2-H11,NPC
BT920-P2-H12,AC
BT920-P3-A01,NPC
BT920-P3-A02,MES
BT920-P3-A03,NPC
BT920-P3-A04,AC
BT920-P3-A05,NPC
BT920-P3-A06,MES
BT920-P3-A07,AC
BT920-P3-A08,NPC
BT920-P3-A10,AC
BT920-P3-A11,MES
BT920-P3-A12,NPC
BT920-P3-B01,NPC
BT920-P3-B02,NPC
BT920-P3-B03,NPC
BT920-P3-B04,AC
BT920-P3-B05,AC
BT920-P3-B06,AC
BT920-P3-B07,NPC
BT920-P3-B09,NPC
BT920-P3-B10,AC
BT920-P3-B11,NPC
BT920-P3-C01,AC
BT920-P3-C02,AC
BT920-P3-C03,AC
BT920-P3-C04,AC
BT920-P3-C06,NPC
BT920-P3-C07,AC
BT920-P3-C08,AC
BT920-P3-C09,AC
BT920-P3-C10,AC
BT920-P3-C11,NPC
BT920-P3-C12,AC
BT920-P3-D01,NPC
BT920-P3-D02,MES
BT920-P3-D03,AC
BT920-P3-D04,NPC
BT920-P3-D06,NPC
BT920-P3-D07,AC
BT920-P3-D08,MES
BT920-P3-D09,MES
BT920-P3-D10,NPC
BT920-P3-D11,NPC
BT920-P3-D12,AC
BT920-P3-E01,AC
BT920-P3-E02,AC
BT920-P3-E03,NPC
BT920-P3-E04,AC
BT920-P3-E05,AC
BT920-P3-E06,AC
BT920-P3-E09,AC
BT920-P3-E12,NPC
BT920-P3-F01,NPC
BT920-P3-F02,AC
BT920-P3-F03,AC
BT920-P3-F05,MES
BT920-P3-F06,AC
BT920-P3-F07,NPC
BT920-P3-F08,NPC
BT920-P3-F09,AC
BT920-P3-F10,MES
BT920-P3-F11,AC
BT920-P3-F12,NPC
BT920-P3-G01,NPC
BT920-P3-G03,AC
BT920-P3-G04,AC
BT920-P3-G05,AC
BT920-P3-G06,AC
BT920-P3-G07,AC
BT920-P3-G08,AC
BT920-P3-G09,NPC
BT920-P3-G10,AC
BT920-P3-G11,AC
BT920-P3-G12,AC
BT920-P3-H01,AC
BT920-P3-H02,NPC
BT920-P3-H03,NPC
BT920-P3-H05,AC
BT920-P3-H06,AC
BT920-P3-H07,AC
BT920-P3-H08,AC
BT920-P3-H09,AC
BT920-P3-H10,AC
BT920-P3-H11,NPC
BT920-P3-H12,AC
BT920-P4-A01,AC
BT920-P4-A02,AC
BT920-P4-A03,AC
BT920-P4-A04,AC
BT920-P4-A05,AC
BT920-P4-A06,AC
BT920-P4-A07,AC
BT920-P4-A08,NPC
BT920-P4-A09,AC
BT920-P4-A10,AC
BT920-P4-A11,NPC
BT920-P4-A12,AC
BT920-P4-B01,NPC
BT920-P4-B03,AC
BT920-P4-B04,AC
BT920-P4-B05,AC
BT920-P4-B06,AC
BT920-P4-B09,NPC
BT920-P4-B11,AC
BT920-P4-B12,MES
BT920-P4-C01,AC
BT920-P4-C02,AC
BT920-P4-C03,AC
BT920-P4-C04,MES
BT920-P4-C05,AC
BT920-P4-C06,MES
BT920-P4-C07,AC
BT920-P4-C08,NPC
BT920-P4-C09,AC
BT920-P4-C10,AC
BT920-P4-C12,AC
BT920-P4-D02,AC
BT920-P4-D03,AC
BT920-P4-D04,AC
BT920-P4-D05,AC
BT920-P4-D06,AC
BT920-P4-D07,NPC
BT920-P4-D08,AC
BT920-P4-D10,NPC
BT920-P4-D11,AC
BT920-P4-D12,NPC
BT920-P4-E01,NPC
BT920-P4-E02,MES
BT920-P4-E03,NPC
BT920-P4-E05,AC
BT920-P4-E09,AC
BT920-P4-E10,AC
BT920-P4-E11,AC
BT920-P4-E12,NPC
BT920-P4-F01,AC
BT920-P4-F02,NPC
BT920-P4-F03,AC
BT920-P4-F04,NPC
BT920-P4-F05,AC
BT920-P4-F06,OPC
BT920-P4-F07,MES
BT920-P4-F08,AC
BT920-P4-F09,AC
BT920-P4-F10,OPC
BT920-P4-F11,AC
BT920-P4-G01,AC
BT920-P4-G02,NPC
BT920-P4-G03,NPC
BT920-P4-G05,NPC
BT920-P4-G07,AC
BT920-P4-G08,AC
BT920-P4-G09,AC
BT920-P4-G10,AC
BT920-P4-G11,NPC
BT920-P4-G12,NPC
BT920-P4-H02,NPC
BT920-P4-H03,AC
BT920-P4-H04,OPC
BT920-P4-H05,AC
BT920-P4-H08,AC
BT920-P4-H09,AC
BT920-P4-H10,AC
BT920-P4-H11,AC
BT920-P4-H12,AC
BT749-P10-A01,NPC
BT749-P10-A02,NPC
BT749-P10-A03,OPC
BT749-P10-A04,OPC
BT749-P10-A05,OPC
BT749-P10-A06,OPC
BT749-P10-A07,OPC
BT749-P10-A08,OPC
BT749-P10-A09,OPC
BT749-P10-A10,OPC
BT749-P10-A11,OPC
BT749-P10-A12,OPC
BT749-P10-B01,OPC
BT749-P10-B02,OPC
BT749-P10-B03,NPC
BT749-P10-B04,OPC
BT749-P10-B05,OPC
BT749-P10-B06,OPC
BT749-P10-B07,OPC
BT749-P10-B08,OPC
BT749-P10-B09,OPC
BT749-P10-B11,OPC
BT749-P10-B12,OPC
BT749-P10-C02,OPC
BT749-P10-C03,OPC
BT749-P10-C04,OPC
BT749-P10-C05,OPC
BT749-P10-C06,OPC
BT749-P10-C07,OPC
BT749-P10-C08,OPC
BT749-P10-C09,OPC
BT749-P10-C10,OPC
BT749-P10-C12,OPC
BT749-P10-D01,OPC
BT749-P10-D02,OPC
BT749-P10-D06,OPC
BT749-P10-D07,OPC
BT749-P10-D08,OPC
BT749-P10-D09,OPC
BT749-P10-D11,OPC
BT749-P10-D12,OPC
BT749-P10-E01,OPC
BT749-P10-E02,OPC
BT749-P10-E03,OPC
BT749-P10-E04,NPC
BT749-P10-E07,OPC
BT749-P10-E08,OPC
BT749-P10-E09,OPC
BT749-P10-E10,OPC
BT749-P10-E11,OPC
BT749-P10-E12,OPC
BT749-P10-F01,OPC
BT749-P10-F02,OPC
BT749-P10-F03,NPC
BT749-P10-F04,OPC
BT749-P10-F06,OPC
BT749-P10-F07,OPC
BT749-P10-F08,OPC
BT749-P10-F09,OPC
BT749-P10-F10,NPC
BT749-P10-F11,OPC
BT749-P10-F12,OPC
BT749-P10-G01,OPC
BT749-P10-G02,OPC
BT749-P10-G03,OPC
BT749-P10-G04,OPC
BT749-P10-G06,NPC
BT749-P10-G07,OPC
BT749-P10-G08,NPC
BT749-P10-G09,OPC
BT749-P10-G10,OPC
BT749-P10-G11,OPC
BT749-P10-G12,OPC
BT749-P10-H01,OPC
BT749-P10-H02,OPC
BT749-P10-H03,OPC
BT749-P10-H04,OPC
BT749-P10-H07,OPC
BT749-P10-H08,NPC
BT749-P10-H09,OPC
BT749-P10-H10,OPC
BT749-P10-H11,OPC
BT749-P10-H12,OPC
BT749-P7-A01,OPC
BT749-P7-A02,OPC
BT749-P7-A03,OPC
BT749-P7-A05,OPC
BT749-P7-A06,NPC
BT749-P7-A07,OPC
BT749-P7-A08,OPC
BT749-P7-A10,NPC
BT749-P7-A11,OPC
BT749-P7-A12,OPC
BT749-P7-C01,OPC
BT749-P7-C03,OPC
BT749-P7-C04,OPC
BT749-P7-C05,OPC
BT749-P7-C08,OPC
BT749-P7-C09,OPC
BT749-P7-C10,OPC
BT749-P7-C11,OPC
BT749-P7-D01,OPC
BT749-P7-D03,OPC
BT749-P7-D04,OPC
BT749-P7-D05,OPC
BT749-P7-D06,OPC
BT749-P7-D07,OPC
BT749-P7-D08,OPC
BT749-P7-D09,OPC
BT749-P7-D10,OPC
BT749-P7-D11,OPC
BT749-P7-D12,OPC
BT749-P7-E01,OPC
BT749-P7-E02,OPC
BT749-P7-E03,OPC
BT749-P7-E04,OPC
BT749-P7-E05,OPC
BT749-P7-E06,OPC
BT749-P7-E07,OPC
BT749-P7-E09,OPC
BT749-P7-E10,OPC
BT749-P7-E12,OPC
BT749-P7-F02,OPC
BT749-P7-F03,OPC
BT749-P7-F04,OPC
BT749-P7-F07,OPC
BT749-P7-F08,OPC
BT749-P7-F09,OPC
BT749-P7-F11,OPC
BT749-P7-G01,OPC
BT749-P7-G02,OPC
BT749-P7-G04,OPC
BT749-P7-G05,OPC
BT749-P7-G08,OPC
BT749-P7-G09,NPC
BT749-P7-G11,OPC
BT749-P7-G12,OPC
BT749-P7-H01,OPC
BT749-P7-H02,OPC
BT749-P7-H03,OPC
BT749-P7-H05,OPC
BT749-P7-H06,OPC
BT749-P7-H07,OPC
BT749-P7-H08,OPC
BT749-P7-H09,OPC
BT749-P7-H11,OPC
BT749-P7-H12,OPC
BT749-P8-A01,OPC
BT749-P8-A02,OPC
BT749-P8-A03,OPC
BT749-P8-A04,OPC
BT749-P8-A06,OPC
BT749-P8-A08,OPC
BT749-P8-A09,OPC
BT749-P8-A10,OPC
BT749-P8-A11,OPC
BT749-P8-A12,OPC
BT749-P8-B01,OPC
BT749-P8-B02,OPC
BT749-P8-B04,OPC
BT749-P8-B05,OPC
BT749-P8-B06,OPC
BT749-P8-B07,OPC
BT749-P8-B08,OPC
BT749-P8-B09,OPC
BT749-P8-B11,OPC
BT749-P8-C02,OPC
BT749-P8-C04,OPC
BT749-P8-C05,OPC
BT749-P8-C06,OPC
BT749-P8-C08,OPC
BT749-P8-C10,OPC
